phylum	class	order	family	genus	names_to_use	SporeType	SporeVolume	spore_length	spore_width	SporeArea	Q_ratio
Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Pseudoseptoria	Pseudoseptoria obscura	Mitospores	42.54240051736178	13.0	2.5	25.525440310417068	5.2
Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Pseudoseptoria	Pseudoseptoria stomaticola	Mitospores	44.819400692744885	15.5	2.35	28.608128101752058	6.595744680851063
Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Saccothecium	Saccothecium cornicola	Meiospores	9639.97705754028	51.0	19.0	761.0508203321274	2.6842105263157894
Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Saccothecium	Saccothecium rubi	Meiospores	169.64600329384882	16.0	4.5	56.548667764616276	3.5555555555555554
Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Selenophoma	Selenophoma australiensis	Mitospores	346.32991044251696	7.125	5.5625	45.908977019841466	1.4338942307692308
Ascomycota	Dothideomycetes	Dothideales	Zalariaceae	Zalaria	Zalaria alba	Mitospores	73.20565381333715	7.0	4.25	23.954643983622173	1.6996336996336998
Ascomycota	Dothideomycetes	Dothideales	Zalariaceae	Zalaria	Zalaria obscura	Mitospores	368.4990007890403	8.625	7.25	56.106881297705215	1.3928571428571428
Ascomycota	Dothideomycetes	Dothideales		Daruvedia	Daruvedia bacillata	Meiospores	2014.5462891144548	190.0	4.5	671.5154297048183	42.22222222222222
Ascomycota	Dothideomycetes	Dothideales		Gibberidea	Gibberidea pithyophila	Meiospores	686.961593584968	20.5	8.0	128.8052987971815	2.5625
Ascomycota	Dothideomycetes	Dothideales		Gibberidea	Gibberidea pithyophila	Mitospores	56.74501730546564	6.0	4.25	20.02765316663493	1.411764705882353
Ascomycota	Dothideomycetes	Dothideales		Neopeckia	Neopeckia coulteri	Meiospores	907.9202768874502	24.0	8.5	160.22122533307945	2.823529411764706
Ascomycota	Dothideomycetes	Dothideales		Otthia	Otthia spiraeae	Meiospores	1956.9775636685101	25.983333333333334	11.966666666666667	244.6292749503422	2.16974358974359
Ascomycota	Dothideomycetes	Dothideales		Otthia	Otthia spiraeae	Mitospores	775.5152365080303	20.5	8.5	136.85562997200537	2.411764705882353
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Acrogenospora	Acrogenospora carmichaeliana	Meiospores	1298.85221271853	22.5	10.5	185.55031610264714	2.142857142857143
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Acrogenospora	Acrogenospora carmichaeliana	Mitospores	5869.018675681332	26.5	20.375	426.2748531839651	1.304889158821743
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Acrogenospora	Acrogenospora ellipsoidea	Mitospores	8031.547068749255	36.5	20.5	587.6741757621406	1.7804878048780488
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Acrogenospora	Acrogenospora gigantospora	Mitospores	15077.288542740813	39.5	27.0	837.6271412633786	1.462962962962963
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Acrogenospora	Acrogenospora hainanensis	Mitospores	267.313537404669	8.5	7.75	51.738104013806904	1.096774193548387
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Acrogenospora	Acrogenospora sphaerocephala	Mitospores	6655.202237242177	23.5	23.25	429.2200962967055	1.0106382978723403
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Gloniella	Gloniella gracilis	Meiospores	484.3288674284264	37.0	5.0	145.29866022852792	7.4
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Gloniopsis	Gloniopsis arciformis	Meiospores	502.65482457436684	15.0	8.0	94.24777960769379	1.875
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Gloniopsis	Gloniopsis kenyensis	Meiospores	423.3296100712246	16.5	7.0	90.71348787240528	2.357142857142857
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Gloniopsis	Gloniopsis subrugosa	Mitospores	0.5772676500971243	2.25	0.7	1.237002107350981	3.2142857142857144
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hypodermopsis	Hypodermopsis nervisequia	Meiospores	529.1620125890307	82.5	3.5	226.7837196810132	23.571428571428573
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hypodermopsis	Hypodermopsis nervisequia	Mitospores	1.308996938995747	2.5	1.0	1.9634954084936207	2.5
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterium	Hysterium	Mitospores	2086.213871524472	25.5	12.5	250.34566458293665	2.04
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterium	Hysterium adinae	Meiospores	2198.5585338137817	31.75	11.5	286.7685044104933	2.760869565217391
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterium	Hysterium angustatum	Meiospores	837.7580409572781	25.0	8.0	157.07963267948966	3.125
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterium	Hysterium asymmetricum	Meiospores	311.0176727053895	16.5	6.0	77.75441817634739	2.75
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterium	Hysterium jabalpurense	Meiospores	1570.7963267948965	30.0	10.0	235.61944901923448	3.0
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterium	Hysterium jabalpurensis	Meiospores	1570.7963267948965	30.0	10.0	235.61944901923448	3.0
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterium	Hysterium pulicare	Meiospores	837.7580409572781	25.0	8.0	157.07963267948966	3.125
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterobrevium	Hysterobrevium mori	Meiospores	680.9402076655876	18.0	8.5	120.16591899980959	2.1176470588235294
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterobrevium	Hysterobrevium mori	Mitospores	3.534291735288517	3.0	1.5	3.5342917352885173	2.0
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterodifractum	Hysterodifractum partisporum	Meiospores	34.56570042035644	6.25	3.25	15.953400194010667	1.9230769230769231
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterographium	Hysterographium palamalaiense	Meiospores	1587.4860377670923	27.5	10.5	226.7837196810132	2.619047619047619
Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Oedohysterium	Oedohysterium pulchrum	Meiospores	395.9715740462135	25.0	5.5	107.99224746714914	4.545454545454546
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Aliquandostipite	Aliquandostipite manochiae	Meiospores	6434.538078250969	65.0	13.75	701.9496085364694	4.7272727272727275
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Aliquandostipite	Aliquandostipite minuta	Meiospores	3619.114736935441	48.0	12.0	452.3893421169302	4.0
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Ascagilis	Ascagilis bipolaris	Meiospores	9450.957899549294	50.0	19.0	746.1282552275759	2.6315789473684212
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Jahnula	Jahnula appendiculata	Meiospores	15953.400194010666	48.75	25.0	957.2040116406401	1.95
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Jahnula	Jahnula aquatica	Meiospores	2154.085362811401	34.0	11.0	293.7389131106457	3.090909090909091
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Jahnula	Jahnula bipileata	Meiospores	1299.5067111880278	27.5	9.5	205.18527018758337	2.8947368421052633
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Jahnula	Jahnula morakotii	Meiospores	324.59033471660166	18.75	5.75	84.67573949128739	3.260869565217391
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Jahnula	Jahnula potamophila	Meiospores	14957.122623741005	54.0	23.0	975.4645189396308	2.347826086956522
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Jahnula	Jahnula purpurea	Meiospores	983.5802999614043	26.0	8.5	173.57299411083608	3.0588235294117645
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Jahnula	Jahnula rostrata	Meiospores	3673.8962588324134	38.5	13.5	408.21069542582376	2.8518518518518516
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Jahnula	Jahnula sangamonensis	Meiospores	1520.5308443374597	24.0	11.0	207.34511513692635	2.1818181818181817
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Jahnula	Jahnula seychellensis	Meiospores	3907.5358499814165	38.0	13.625	412.23586101323565	2.8368055555555554
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Megalohypha	Megalohypha aqua-dulces	Meiospores	10452.013308646292	47.5	20.5	764.7814616082653	2.317073170731707
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Xylomyces	Xylomyces chlamydosporis	Mitospores	155859.6475323456	257.5	34.0	6876.160920544659	7.573529411764706
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Xylomyces	Xylomyces chlamydosporus	Mitospores	155859.6475323456	257.5	34.0	6876.160920544659	7.573529411764706
Ascomycota	Dothideomycetes	Jahnulales	Aliquandostipitaceae	Xylomyces	Xylomyces rhizophorae	Mitospores	15692.255304681015	370.0	9.0	2615.3758841135027	41.111111111111114
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenostigma	Lichenostigma anatolicum	Meiospores	218.20717173671304	10.5	6.3	51.954088508741194	1.6666666666666667
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenostigma	Lichenostigma chlaroterae	Mitospores	220.8932334555323	7.5	7.5	44.178646691106465	1.0
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenostigma	Lichenostigma epirupestre	Meiospores	351.0483698962062	13.3	7.1	74.16514856962105	1.8732394366197185
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenostigma	Lichenostigma iranicum	Meiospores	745.5146629124215	11.25	11.25	99.40195505498954	1.0
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenostigma	Lichenostigma saxicola	Meiospores	904.7786842338603	12.0	12.0	113.09733552923255	1.0
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenostigma	Lichenostigma saxicola	Mitospores	523.5987755982989	10.0	10.0	78.53981633974483	1.0
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenostigma	Lichenostigma svandae	Meiospores	364.1378156873881	12.7	7.4	73.81171939609219	1.716216216216216
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenostigma	Lichenostigma verrucosum	Meiospores	87.11374629016697	5.5	5.5	23.75829444277281	1.0
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenothelia	Lichenothelia convexa	Meiospores	246.66267079537818	12.4	6.15	60.020127646833	2.0125619834710746
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenothelia	Lichenothelia convexa	Mitospores	1767.1458676442585	15.0	15.0	176.71458676442586	1.0
Ascomycota	Dothideomycetes	Lichenotheliales	Lichenotheliaceae	Lichenothelia	Lichenothelia renobalesiana	Meiospores	2671.924551878119	28.0	13.5	296.88050576423547	2.074074074074074
Ascomycota	Dothideomycetes	Microthyriales	Micropeltidaceae	Houjia	Houjia pomigena	Mitospores	14.137166941154067	3.0	3.0	7.0685834705770345	1.0
Ascomycota	Dothideomycetes	Microthyriales	Micropeltidaceae	Houjia	Houjia yanglingensis	Mitospores	586.2342791292454	26.5	6.5	135.28483364521045	4.076923076923077
Ascomycota	Dothideomycetes	Microthyriales	Micropeltidaceae	Micropeltis	Micropeltis costi	Meiospores	254.46900494077323	24.0	4.5	84.82300164692441	5.333333333333333
Ascomycota	Dothideomycetes	Microthyriales	Micropeltidaceae	Micropeltis	Micropeltis dendrophthoes	Meiospores	1104.4661672776615	37.5	7.5	220.89323345553234	5.0
Ascomycota	Dothideomycetes	Microthyriales	Micropeltidaceae	Micropeltis	Micropeltis multiseptata	Meiospores	1282.8170002158322	32.0	8.75	219.9114857512855	3.657142857142857
Ascomycota	Dothideomycetes	Microthyriales	Micropeltidaceae	Scolecopeltis	Scolecopeltis liciniae	Meiospores	3768.040954931162	71.25	10.05	562.3941723777853	7.08955223880597
Ascomycota	Dothideomycetes	Microthyriales	Micropeltidaceae	Stigmatodothis	Stigmatodothis dischaetes	Meiospores	232.47785636564467	27.75	4.0	87.17919613711676	6.9375
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Caudella	Caudella bipolaris	Meiospores	398.19686884250626	18.0	6.5	91.89158511750145	2.769230769230769
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Lichenopeltella	Lichenopeltella heppiae	Meiospores	317.0226961630325	15.5	6.25	76.0854470791278	2.48
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Lichenopeltella	Lichenopeltella rangiferinae	Meiospores	2144.660584850632	16.0	16.0	201.06192982974676	1.0
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Lichenopeltella	Lichenopeltella stereocaulorum	Meiospores	696.9099703213358	11.0	11.0	95.03317777109125	1.0
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Microthyrium	Microthyrium buxicola	Meiospores	153.7416904850505	14.5	4.5	51.2472301616835	3.2222222222222223
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Microthyrium	Microthyrium macrosporum	Meiospores	112.53512134393388	14.5	3.85	43.844852471662556	3.766233766233766
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Microthyrium	Microthyrium microscopicum f. macrospora	Meiospores	112.53512134393388	14.5	3.85	43.844852471662556	3.766233766233766
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Scolecopeltidium	Scolecopeltidium hormosporum	Meiospores	6573.782627636641	155.0	9.0	1095.6304379394403	17.22222222222222
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Tothia	Tothia fuscella	Meiospores	340.3392041388942	26.0	5.0	102.10176124166827	5.2
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Tothia	Tothia spartii	Meiospores	96.34217471008698	11.5	4.0	36.12831551628262	2.875
Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Tumidispora	Tumidispora shoreae	Meiospores	153.7416904850505	14.5	4.5	51.2472301616835	3.2222222222222223
Ascomycota	Dothideomycetes	Minutisphaerales	Minutisphaeraceae	Minutisphaera	Minutisphaera aspera	Meiospores	1973.509235076938	28.5	11.5	257.4142480535137	2.4782608695652173
Ascomycota	Dothideomycetes	Minutisphaerales	Minutisphaeraceae	Minutisphaera	Minutisphaera fimbriatispora	Meiospores	837.2344421816797	21.0	9.5	139.01547492134836	2.642857142857143
Ascomycota	Dothideomycetes	Minutisphaerales	Minutisphaeraceae	Minutisphaera	Minutisphaera japonica	Meiospores	1437.8022377929287	30.5	9.5	226.98006922186255	3.227777777777778
Ascomycota	Dothideomycetes	Minutisphaerales	Minutisphaeraceae	Minutisphaera	Minutisphaera parafimbriatispora	Meiospores	340.5355536797436	21.5	5.5	92.87333282174826	3.909090909090909
Ascomycota	Dothideomycetes	Monoblastiales	Monoblastiaceae	Acrocordia	Acrocordia salweyi	Meiospores	1172.8612573401892	22.4	10.0	175.92918860102841	2.2399999999999998
Ascomycota	Dothideomycetes	Monoblastiales	Monoblastiaceae	Acrocordia	Acrocordia salweyi	Mitospores	4.123340357836603	3.5	1.5	4.123340357836604	2.3333333333333335
